Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
151794	3.8918e-002	3.4774e-002	5.0213e-002	-3.1162e-007
151798	4.0582e-002	3.4224e-002	5.0796e-002	-1.6789e-007
151799	4.0735e-002	3.4532e-002	5.0846e-002	-1.5854e-007
151800	4.0254e-002	3.4215e-002	5.0675e-002	-1.9452e-007
151801	4.0081e-002	3.4511e-002	5.0604e-002	-2.1184e-007
151807	4.1517e-002	3.4865e-002	5.1155e-002	-1.05e-007
151808	4.1692e-002	3.5168e-002	5.1228e-002	-9.4789e-008
151809	4.1213e-002	3.4848e-002	5.103e-002	-1.2494e-007
151814	4.3012e-002	3.671e-002	5.1883e-002	-3.2758e-008
151815	4.3182e-002	3.699e-002	5.1987e-002	-2.6952e-008
151816	4.3061e-002	3.7318e-002	5.1953e-002	-2.8683e-008
151822	4.2597e-002	3.5793e-002	5.1643e-002	-4.9616e-008
151823	4.2482e-002	3.5489e-002	5.1583e-002	-5.4645e-008
151824	4.2165e-002	3.5485e-002	5.1438e-002	-6.9139e-008
151828	4.2871e-002	3.6397e-002	5.1797e-002	-3.8126e-008
151829	4.2743e-002	3.6105e-002	5.1722e-002	-4.344e-008
151830	4.2739e-002	3.6717e-002	5.1752e-002	-4.1307e-008
151831	4.2459e-002	3.6097e-002	5.1589e-002	-5.4487e-008
151835	4.1838e-002	3.5475e-002	5.1294e-002	-8.6235e-008
151836	4.1517e-002	3.5462e-002	5.1157e-002	-1.0539e-007
151837	4.199e-002	3.5778e-002	5.1366e-002	-7.7506e-008
151842	2.2787e-002	3.8193e-002	5.0206e-002	-1.5909e-008
151843	2.2613e-002	3.8513e-002	5.0295e-002	-9.7244e-009
151844	2.232e-002	3.8512e-002	5.0382e-002	-1.501e-009
151849	2.2756e-002	3.7523e-002	5.0147e-002	-1.5676e-008
151850	2.2816e-002	3.7883e-002	5.0164e-002	-1.7355e-008
151851	2.24e-002	3.7925e-002	5.029e-002	-4.2424e-009
151855	2.1671e-002	3.584e-002	5.0381e-002	1.6884e-008
151859	2.2548e-002	3.6539e-002	5.0137e-002	-8.1099e-009
151860	2.2872e-002	3.659e-002	5.0046e-002	-1.8829e-008
151861	2.2835e-002	3.7154e-002	5.0094e-002	-1.835e-008
151862	2.2978e-002	3.6891e-002	5.0035e-002	-2.308e-008
151863	2.2511e-002	3.7234e-002	5.0193e-002	-7.4084e-009
151867	2.1979e-002	3.8644e-002	5.0506e-002	7.0755e-009
151868	2.2028e-002	3.8371e-002	5.0455e-002	5.7954e-009
151873	2.2056e-002	3.8035e-002	5.0408e-002	5.0695e-009
151874	2.2092e-002	3.7707e-002	5.0363e-002	4.1684e-009
151875	2.1714e-002	3.815e-002	5.0531e-002	1.2527e-008
151882	2.1938e-002	3.6044e-002	5.0301e-002	1.0619e-008
151883	2.218e-002	3.6315e-002	5.0236e-002	3.3509e-009
151884	2.1591e-002	3.6218e-002	5.0421e-002	1.7874e-008
151885	2.2229e-002	3.6657e-002	5.0239e-002	1.4945e-009
151890	2.2121e-002	3.7372e-002	5.0323e-002	3.414e-009
151891	2.2203e-002	3.6991e-002	5.0268e-002	1.4322e-009
151892	2.1776e-002	3.746e-002	5.0441e-002	1.2005e-008
151893	2.1836e-002	3.6768e-002	5.0369e-002	1.1535e-008
151897	2.1443e-002	3.8257e-002	5.0634e-002	1.6967e-008
151898	2.1476e-002	3.7906e-002	5.0584e-002	1.6907e-008
151902	2.1476e-002	3.7594e-002	5.0553e-002	1.7223e-008
151903	2.1508e-002	3.7248e-002	5.0512e-002	1.7197e-008
151904	2.1203e-002	3.7694e-002	5.0656e-002	2.1174e-008
151912	2.0937e-002	3.7873e-002	5.0769e-002	2.3569e-008
151913	2.0936e-002	3.7552e-002	5.0737e-002	2.4265e-008
151918	2.0469e-002	3.8059e-002	5.0963e-002	2.5753e-008
151921	2.0348e-002	3.7799e-002	5.0981e-002	2.6648e-008
151922	2.0152e-002	3.8138e-002	5.1095e-002	2.5761e-008
151927	1.9273e-002	3.7866e-002	5.143e-002	2.3128e-008
151928	1.976e-002	3.7724e-002	5.1208e-002	2.6122e-008
151933	1.8748e-002	3.8135e-002	5.1694e-002	1.8101e-008
151935	1.9291e-002	3.7323e-002	5.1369e-002	2.491e-008
151939	1.8943e-002	3.7885e-002	5.1577e-002	2.0526e-008
151940	1.9163e-002	3.7584e-002	5.1449e-002	2.3247e-008
151941	1.8632e-002	3.784e-002	5.1715e-002	1.8055e-008
151942	1.896e-002	3.7329e-002	5.1516e-002	2.2387e-008
151947	1.8328e-002	3.7805e-002	5.1855e-002	1.5458e-008
151948	1.8528e-002	3.7555e-002	5.1734e-002	1.7968e-008
151956	1.7901e-002	3.7426e-002	5.2026e-002	1.2527e-008
151957	1.7305e-002	3.7238e-002	5.2315e-002	7.8273e-009
151962	1.8831e-002	3.7025e-002	5.1549e-002	2.2149e-008
151963	1.8698e-002	3.7289e-002	5.1631e-002	2.0271e-008
151964	1.8395e-002	3.7242e-002	5.1769e-002	1.7554e-008
151969	1.9033e-002	3.6772e-002	5.1441e-002	2.4506e-008
151970	1.8772e-002	3.6721e-002	5.1555e-002	2.2384e-008
151974	1.8106e-002	3.7188e-002	5.1904e-002	1.4921e-008
151975	1.7781e-002	3.7093e-002	5.2057e-002	1.2072e-008
151976	1.8279e-002	3.6922e-002	5.1799e-002	1.7201e-008
151980	1.7218e-002	3.6931e-002	5.2337e-002	7.5183e-009
151981	1.749e-002	3.7031e-002	5.2202e-002	9.6165e-009
151982	1.7697e-002	3.6795e-002	5.2078e-002	1.1876e-008
151986	1.8459e-002	3.6686e-002	5.1698e-002	1.9446e-008
151987	1.8666e-002	3.6434e-002	5.1587e-002	2.1976e-008
151988	1.8168e-002	3.6622e-002	5.1833e-002	1.6739e-008
151993	1.7886e-002	3.6529e-002	5.1966e-002	1.4066e-008
151994	1.7595e-002	3.6463e-002	5.211e-002	1.1398e-008
151995	1.8068e-002	3.6296e-002	5.1864e-002	1.6227e-008
151999	1.8824e-002	3.6211e-002	5.1504e-002	2.3944e-008
152000	1.8512e-002	3.6162e-002	5.1646e-002	2.0975e-008
152005	1.8291e-002	3.6063e-002	5.1746e-002	1.8874e-008
152006	1.8009e-002	3.5962e-002	5.188e-002	1.6111e-008
152007	1.8455e-002	3.584e-002	5.1661e-002	2.0878e-008
152014	2.0366e-002	3.7495e-002	5.0945e-002	2.7656e-008
152015	2.0045e-002	3.7558e-002	5.1077e-002	2.7561e-008
152016	1.978e-002	3.7406e-002	5.117e-002	2.7336e-008
152020	2.1292e-002	3.6362e-002	5.0529e-002	2.2526e-008
152021	2.1564e-002	3.6566e-002	5.0447e-002	1.7404e-008
152022	2.1537e-002	3.6912e-002	5.0477e-002	1.7478e-008
152023	2.1236e-002	3.7046e-002	5.0589e-002	2.1999e-008
152027	2.0937e-002	3.7183e-002	5.0706e-002	2.5249e-008
152028	2.066e-002	3.7354e-002	5.0821e-002	2.6848e-008
152029	2.0368e-002	3.7116e-002	5.0913e-002	2.8713e-008
152030	2.0966e-002	3.6847e-002	5.0671e-002	2.5686e-008
152036	1.9517e-002	3.7194e-002	5.1262e-002	2.6771e-008
152037	1.9321e-002	3.6944e-002	5.1326e-002	2.6303e-008
152038	1.9264e-002	3.6653e-002	5.1332e-002	2.6635e-008
152039	1.981e-002	3.7035e-002	5.1128e-002	2.8512e-008
152043	2.0107e-002	3.6903e-002	5.0999e-002	2.9464e-008
152044	2.0405e-002	3.6771e-002	5.0874e-002	2.9513e-008
152045	1.9848e-002	3.669e-002	5.1089e-002	2.9575e-008
152051	2.1024e-002	3.6154e-002	5.0614e-002	2.6665e-008
152052	2.0997e-002	3.6502e-002	5.0639e-002	2.6218e-008
152053	2.0698e-002	3.6639e-002	5.0756e-002	2.8462e-008
152054	2.0437e-002	3.6426e-002	5.0842e-002	3.0324e-008
152059	1.9302e-002	3.6299e-002	5.1297e-002	2.7705e-008
152060	1.959e-002	3.6477e-002	5.1183e-002	2.9183e-008
152061	1.9886e-002	3.6344e-002	5.1055e-002	3.0627e-008
152064	1.8673e-002	3.564e-002	5.1555e-002	2.3396e-008
152065	1.8457e-002	3.5533e-002	5.1653e-002	2.1293e-008
152070	1.9039e-002	3.609e-002	5.1403e-002	2.6088e-008
152071	1.8892e-002	3.5825e-002	5.146e-002	2.5205e-008
152072	1.937e-002	3.5922e-002	5.1253e-002	2.903e-008
152073	1.8894e-002	3.5529e-002	5.1452e-002	2.5702e-008
152077	2.0176e-002	3.6213e-002	5.0933e-002	3.1284e-008
152078	2.0468e-002	3.6081e-002	5.0815e-002	3.1027e-008
152079	1.9918e-002	3.5999e-002	5.1028e-002	3.1521e-008
152083	2.1063e-002	3.5808e-002	5.0588e-002	2.6982e-008
152084	2.0768e-002	3.5948e-002	5.0699e-002	2.9694e-008
152085	2.0507e-002	3.5735e-002	5.079e-002	3.165e-008
152090	1.9661e-002	3.5784e-002	5.1126e-002	3.0976e-008
152091	1.9402e-002	3.5575e-002	5.123e-002	2.9834e-008
152092	1.9951e-002	3.5653e-002	5.1005e-002	3.2287e-008
152098	2.1709e-002	3.548e-002	5.0361e-002	1.7345e-008
152099	2.135e-002	3.5639e-002	5.0484e-002	2.3559e-008
152100	2.1099e-002	3.543e-002	5.0568e-002	2.7583e-008
152104	2.0247e-002	3.5522e-002	5.0885e-002	3.2681e-008
152105	2.0547e-002	3.5389e-002	5.0768e-002	3.2091e-008
152106	1.9991e-002	3.5307e-002	5.0984e-002	3.3009e-008
152111	2.0846e-002	3.5255e-002	5.0657e-002	3.0593e-008
152112	2.1139e-002	3.5093e-002	5.0552e-002	2.7964e-008
152113	2.0587e-002	3.5042e-002	5.0752e-002	3.266e-008
152119	2.0343e-002	3.4835e-002	5.0845e-002	3.375e-008
152120	2.0642e-002	3.4701e-002	5.0734e-002	3.2973e-008
152123	2.042e-002	3.4185e-002	5.083e-002	3.4423e-008
152127	1.975e-002	3.5097e-002	5.108e-002	3.2491e-008
152128	2.0047e-002	3.4966e-002	5.0961e-002	3.3554e-008
152129	2.0103e-002	3.4625e-002	5.0942e-002	3.3972e-008
152134	1.894e-002	3.518e-002	5.1428e-002	2.6408e-008
152135	1.9157e-002	3.537e-002	5.1333e-002	2.8195e-008
152136	1.9448e-002	3.5232e-002	5.1207e-002	3.0595e-008
152137	1.9504e-002	3.4892e-002	5.1183e-002	3.1248e-008
152143	1.8112e-002	3.8034e-002	5.1985e-002	1.2858e-008
152144	1.8005e-002	3.7739e-002	5.2005e-002	1.2708e-008
152145	1.768e-002	3.7652e-002	5.2159e-002	1.0061e-008
152149	2.1399e-002	3.4894e-002	5.0463e-002	2.4645e-008
152150	2.1151e-002	3.4714e-002	5.055e-002	2.8777e-008
152155	2.2024e-002	3.5256e-002	5.0258e-002	1.0457e-008
152156	2.2338e-002	3.4964e-002	5.0161e-002	3.2475e-009
152157	2.1715e-002	3.5044e-002	5.0357e-002	1.8583e-008
152158	2.1728e-002	3.4678e-002	5.0355e-002	1.9423e-008
152162	2.0884e-002	3.4546e-002	5.0648e-002	3.1642e-008
152163	2.0646e-002	3.4334e-002	5.074e-002	3.3673e-008
152164	2.0671e-002	3.4032e-002	5.0742e-002	3.3916e-008
152165	2.1155e-002	3.4355e-002	5.0556e-002	2.9701e-008
152172	2.0621e-002	3.371e-002	5.0775e-002	3.4444e-008
152173	2.0841e-002	3.3869e-002	5.0686e-002	3.3286e-008
152176	2.1405e-002	3.4171e-002	5.0475e-002	2.6574e-008
152177	2.1143e-002	3.3997e-002	5.0572e-002	3.0322e-008
152178	2.1094e-002	3.3686e-002	5.0604e-002	3.1532e-008
152182	2.2841e-002	3.4549e-002	5.0019e-002	-1.0323e-008
152183	2.261e-002	3.4759e-002	5.0082e-002	-4.2534e-009
152184	2.2312e-002	3.4632e-002	5.0173e-002	5.2646e-009
152189	2.1698e-002	3.433e-002	5.0373e-002	2.1124e-008
152190	2.2009e-002	3.4489e-002	5.0269e-002	1.3974e-008
152191	2.1686e-002	3.3982e-002	5.0389e-002	2.2453e-008
152192	2.2281e-002	3.4284e-002	5.019e-002	7.4397e-009
152198	4.1612e-002	3.3998e-002	5.1217e-002	-9.4653e-008
152199	4.2117e-002	3.4234e-002	5.1428e-002	-6.9032e-008
152200	4.1771e-002	3.4304e-002	5.1274e-002	-8.746e-008
152205	4.0765e-002	3.3322e-002	5.0911e-002	-1.425e-007
152206	4.1228e-002	3.3647e-002	5.1075e-002	-1.1504e-007
152207	4.0931e-002	3.3636e-002	5.0956e-002	-1.3518e-007
152212	4.0687e-002	3.2347e-002	5.0964e-002	-1.295e-007
152213	4.0489e-002	3.267e-002	5.0857e-002	-1.5027e-007
152214	4.0653e-002	3.2986e-002	5.0892e-002	-1.4483e-007
152215	4.0991e-002	3.2989e-002	5.1024e-002	-1.2159e-007
152219	3.0458e-002	4.5822e-002	5.1055e-002	-5.6653e-008
152220	3.0314e-002	4.5531e-002	5.0939e-002	-6.7098e-008
152221	2.9966e-002	4.5498e-002	5.0931e-002	-6.4852e-008
152226	3.0751e-002	4.6407e-002	5.1302e-002	-3.8562e-008
152227	3.0607e-002	4.6114e-002	5.1176e-002	-4.7136e-008
152228	3.0258e-002	4.6086e-002	5.1166e-002	-4.5775e-008
152232	2.9275e-002	4.5433e-002	5.093e-002	-5.8978e-008
152233	2.9623e-002	4.5466e-002	5.0928e-002	-6.2225e-008
152234	2.9767e-002	4.5762e-002	5.1042e-002	-5.2692e-008
152238	2.838e-002	4.5617e-002	5.1061e-002	-4.0911e-008
152239	2.8576e-002	4.5356e-002	5.0943e-002	-5.172e-008
152240	2.8923e-002	4.5397e-002	5.0935e-002	-5.5491e-008
152241	2.9073e-002	4.5693e-002	5.1044e-002	-4.7348e-008
152244	2.7488e-002	4.5795e-002	5.1222e-002	-2.533e-008
152245	2.7835e-002	4.5832e-002	5.1199e-002	-2.8621e-008
152246	2.7411e-002	4.6344e-002	5.1463e-002	-1.5279e-008
152247	2.7262e-002	4.6047e-002	5.1354e-002	-1.8422e-008
152253	2.2659e-002	4.1791e-002	5.0901e-002	1.8975e-009
152254	2.2507e-002	4.2122e-002	5.1033e-002	4.6673e-009
152255	2.2503e-002	4.1426e-002	5.0858e-002	2.9223e-009
152261	2.2356e-002	4.2851e-002	5.1286e-002	6.6985e-009
152262	2.2427e-002	4.2525e-002	5.1169e-002	6.0522e-009
152263	2.2186e-002	4.2182e-002	5.115e-002	7.7243e-009
152269	4.0652e-002	3.173e-002	5.1022e-002	-1.1749e-007
152270	4.0459e-002	3.14e-002	5.0993e-002	-1.2075e-007
152271	4.0626e-002	3.1048e-002	5.1108e-002	-1.0189e-007
152274	4.1079e-002	3.134e-002	5.1243e-002	-8.4827e-008
152278	4.0771e-002	3.0721e-002	5.1217e-002	-8.6014e-008
152279	4.0952e-002	3.1068e-002	5.1232e-002	-8.5344e-008
152280	4.1233e-002	3.101e-002	5.1355e-002	-7.0862e-008
152285	3.876e-002	3.8385e-002	5.0364e-002	-2.7425e-007
152286	3.8606e-002	3.8082e-002	5.0282e-002	-2.9647e-007
152290	3.918e-002	3.9307e-002	5.0625e-002	-2.064e-007
152294	2.2071e-002	3.8973e-002	5.0522e-002	5.3134e-009
152295	2.2201e-002	3.9219e-002	5.0518e-002	2.8083e-009
152296	2.1777e-002	3.8832e-002	5.0597e-002	1.0935e-008
152300	2.2343e-002	3.9543e-002	5.0526e-002	3.6618e-010
152301	2.2487e-002	3.9861e-002	5.0537e-002	-2.3396e-009
152302	2.2012e-002	3.9494e-002	5.0622e-002	7.1774e-009
152306	2.1313e-002	3.8464e-002	5.0704e-002	1.8512e-008
152307	2.1073e-002	3.8217e-002	5.0758e-002	2.1581e-008
152308	2.0799e-002	3.8082e-002	5.0842e-002	2.4146e-008
152309	2.0612e-002	3.8421e-002	5.0952e-002	2.414e-008
152313	2.2771e-002	4.0492e-002	5.0573e-002	-6.1971e-009
152314	2.2628e-002	4.0174e-002	5.0553e-002	-4.27e-009
152315	2.2584e-002	4.076e-002	5.0684e-002	-8.3092e-010
152316	2.2295e-002	4.0131e-002	5.0645e-002	2.7351e-009
152319	2.1997e-002	4.1616e-002	5.1064e-002	9.2395e-009
152323	2.2398e-002	4.1032e-002	5.0799e-002	3.4326e-009
152324	2.2164e-002	4.1385e-002	5.0954e-002	7.3495e-009
152325	2.225e-002	4.0716e-002	5.0776e-002	4.9884e-009
152326	2.1887e-002	4.1211e-002	5.1002e-002	1.0194e-008
152330	2.4374e-002	4.5191e-002	5.1533e-002	-1.6479e-009
152331	2.464e-002	4.5412e-002	5.1558e-002	-2.4023e-009
152336	2.4889e-002	4.5646e-002	5.1597e-002	-2.817e-009
152337	2.5016e-002	4.6149e-002	5.1781e-002	-1.5858e-009
152338	2.5145e-002	4.5924e-002	5.1658e-002	-2.9868e-009
152339	2.4565e-002	4.572e-002	5.1701e-002	-9.0904e-010
152344	2.4952e-002	4.6458e-002	5.1931e-002	-5.8904e-010
152345	2.4745e-002	4.6262e-002	5.1891e-002	-3.4019e-010
152351	2.3558e-002	4.4753e-002	5.1573e-002	1.7146e-009
152352	2.3891e-002	4.4714e-002	5.1471e-002	-2.6056e-010
152353	2.4124e-002	4.4952e-002	5.1502e-002	-9.5692e-010
152354	2.4061e-002	4.5242e-002	5.163e-002	2.2025e-010
152361	3.2045e-002	4.7064e-002	5.164e-002	-2.4345e-008
152362	3.1692e-002	4.6681e-002	5.1447e-002	-3.3408e-008
152363	3.199e-002	4.6763e-002	5.1499e-002	-3.1555e-008
152364	3.1362e-002	4.671e-002	5.1448e-002	-3.2064e-008
152370	3.0936e-002	4.6728e-002	5.1446e-002	-3.0453e-008
152371	3.0583e-002	4.67e-002	5.143e-002	-2.9869e-008
152372	3.1205e-002	4.7006e-002	5.1578e-002	-2.466e-008
152376	2.5524e-002	4.6389e-002	5.1781e-002	-2.8234e-009
152377	2.5642e-002	4.6158e-002	5.1658e-002	-4.5668e-009
152378	2.6013e-002	4.6175e-002	5.1597e-002	-6.7012e-009
152383	2.5285e-002	4.66e-002	5.1924e-002	-1.2667e-009
152384	2.5012e-002	4.6719e-002	5.2036e-002	-3.0701e-010
152385	2.5589e-002	4.6646e-002	5.1884e-002	-2.1357e-009
152389	2.6846e-002	4.6558e-002	5.1632e-002	-8.7844e-009
152390	2.6697e-002	4.6261e-002	5.1523e-002	-1.0698e-008
152391	2.6352e-002	4.6218e-002	5.1558e-002	-8.5924e-009
152392	2.6161e-002	4.6472e-002	5.1701e-002	-5.5009e-009
152397	3.8361e-002	3.6271e-002	5.0072e-002	-3.4811e-007
152398	3.8518e-002	3.6574e-002	5.0132e-002	-3.3538e-007
152399	3.854e-002	3.5978e-002	5.0112e-002	-3.3907e-007
152403	3.9577e-002	3.4799e-002	5.0425e-002	-2.577e-007
152404	3.925e-002	3.4788e-002	5.0318e-002	-2.8531e-007
152405	3.9073e-002	3.5084e-002	5.026e-002	-3.0124e-007
152408	4.0889e-002	3.4841e-002	5.0901e-002	-1.4847e-007
152409	4.0568e-002	3.4831e-002	5.0778e-002	-1.7332e-007
152410	4.1046e-002	3.5147e-002	5.0962e-002	-1.3756e-007
152415	3.9907e-002	3.4807e-002	5.0538e-002	-2.2892e-007
152416	4.024e-002	3.4818e-002	5.0657e-002	-2.0044e-007
152417	3.9736e-002	3.5106e-002	5.0478e-002	-2.4509e-007
152418	4.0394e-002	3.5127e-002	5.0712e-002	-1.8855e-007
152422	3.8307e-002	3.7477e-002	5.0135e-002	-3.3358e-007
152423	3.8454e-002	3.7781e-002	5.0206e-002	-3.1612e-007
152424	3.8487e-002	3.7174e-002	5.0162e-002	-3.2787e-007
152425	3.8788e-002	3.7785e-002	5.0306e-002	-2.9118e-007
152429	3.8721e-002	3.5677e-002	5.0158e-002	-3.2809e-007
152430	3.89e-002	3.5376e-002	5.0208e-002	-3.1535e-007
152431	3.8878e-002	3.5982e-002	5.0214e-002	-3.1502e-007
152432	3.9232e-002	3.5389e-002	5.0312e-002	-2.8899e-007
152436	2.2443e-002	4.3828e-002	5.1569e-002	5.8816e-009
152437	2.2618e-002	4.4023e-002	5.1582e-002	5.1825e-009
152438	2.2504e-002	4.4293e-002	5.1712e-002	5.1954e-009
152444	2.2275e-002	4.35e-002	5.1514e-002	6.7316e-009
152445	2.23e-002	4.3241e-002	5.1423e-002	6.8963e-009
152446	2.2036e-002	4.2975e-002	5.1426e-002	8.1726e-009
152447	2.2144e-002	4.3702e-002	5.1623e-002	6.7537e-009
152451	3.2884e-002	4.6334e-002	5.1375e-002	-4.3368e-008
152452	3.2562e-002	4.6288e-002	5.1328e-002	-4.5611e-008
152453	3.2453e-002	4.5991e-002	5.1194e-002	-5.6511e-008
152457	3.2172e-002	4.4558e-002	5.0623e-002	-1.305e-007
152458	3.1969e-002	4.4812e-002	5.0703e-002	-1.1469e-007
152459	3.2125e-002	4.5105e-002	5.0821e-002	-9.8358e-008
152464	3.2341e-002	4.5671e-002	5.1055e-002	-7.0128e-008
152465	3.2228e-002	4.5386e-002	5.0934e-002	-8.3662e-008
152466	3.2665e-002	4.5717e-002	5.1097e-002	-6.7615e-008
152467	3.2437e-002	4.5117e-002	5.0845e-002	-9.77e-008
152471	3.3786e-002	4.6249e-002	5.1435e-002	-4.2642e-008
152472	3.354e-002	4.6461e-002	5.1497e-002	-3.7327e-008
152473	3.3213e-002	4.639e-002	5.1431e-002	-4.0601e-008
152474	3.3107e-002	4.6092e-002	5.1292e-002	-5.1188e-008
152478	2.0146e-002	3.4278e-002	5.0934e-002	3.456e-008
152479	2.017e-002	3.3966e-002	5.0936e-002	3.4602e-008
152480	1.9849e-002	3.4409e-002	5.1049e-002	3.3462e-008
152484	1.8685e-002	3.4968e-002	5.1544e-002	2.4069e-008
152485	1.8952e-002	3.4812e-002	5.1424e-002	2.6831e-008
152489	1.955e-002	3.4545e-002	5.1169e-002	3.1848e-008
152490	1.9249e-002	3.4681e-002	5.1295e-002	2.9552e-008
152491	1.9593e-002	3.4198e-002	5.116e-002	3.2147e-008
152492	1.8998e-002	3.4465e-002	5.141e-002	2.7263e-008
152497	2.0269e-002	3.3621e-002	5.0914e-002	3.4914e-008
152498	2.0444e-002	3.3455e-002	5.0856e-002	3.4922e-008
152499	1.9988e-002	3.3707e-002	5.102e-002	3.4163e-008
152503	4.256e-002	3.701e-002	5.1688e-002	-4.6367e-008
152504	4.2423e-002	3.6699e-002	5.1603e-002	-5.3458e-008
152509	4.1627e-002	3.1413e-002	5.146e-002	-6.1114e-008
152513	4.1541e-002	3.3711e-002	5.1201e-002	-9.6467e-008
152514	4.1809e-002	3.374e-002	5.1313e-002	-8.1642e-008
152515	4.1418e-002	3.339e-002	5.1168e-002	-1.0032e-007
152520	4.0904e-002	3.2034e-002	5.1083e-002	-1.0917e-007
152521	4.1094e-002	3.2338e-002	5.1125e-002	-1.0397e-007
152522	4.1057e-002	3.17e-002	5.1185e-002	-9.349e-008
152523	4.1342e-002	3.1657e-002	5.1307e-002	-7.8061e-008
152524	4.1603e-002	3.1786e-002	5.14e-002	-6.8017e-008
152529	4.1338e-002	3.3059e-002	5.1159e-002	-1.0107e-007
152530	4.1217e-002	3.2704e-002	5.1139e-002	-1.0297e-007
152531	4.1648e-002	3.3109e-002	5.1285e-002	-8.4046e-008
152532	4.1443e-002	3.2392e-002	5.1262e-002	-8.5279e-008
152536	4.357e-002	3.1217e-002	5.2411e-002	-9.7622e-009
152541	3.0204e-002	4.6636e-002	5.1404e-002	-2.9714e-008
152542	3.0383e-002	4.6962e-002	5.155e-002	-2.3149e-008
152546	2.9911e-002	4.6058e-002	5.116e-002	-4.4059e-008
152547	3.006e-002	4.635e-002	5.1281e-002	-3.636e-008
152548	2.9569e-002	4.6026e-002	5.1157e-002	-4.2126e-008
152549	2.9857e-002	4.6608e-002	5.1398e-002	-2.8483e-008
152554	2.8181e-002	4.5877e-002	5.1184e-002	-3.1545e-008
152555	2.8522e-002	4.5917e-002	5.1172e-002	-3.446e-008
152556	2.7977e-002	4.6132e-002	5.131e-002	-2.3849e-008
152561	2.9222e-002	4.5989e-002	5.1157e-002	-3.9893e-008
152562	2.8869e-002	4.5952e-002	5.1162e-002	-3.7345e-008
152563	2.9366e-002	4.6285e-002	5.1275e-002	-3.3022e-008
152564	2.8671e-002	4.6213e-002	5.1285e-002	-2.8694e-008
152569	2.1779e-002	4.2649e-002	5.1415e-002	9.4924e-009
152570	2.1709e-002	4.3039e-002	5.1555e-002	8.8314e-009
152576	2.1958e-002	4.1918e-002	5.1153e-002	9.5208e-009
152577	2.1864e-002	4.2322e-002	5.1293e-002	9.686e-009
152578	2.1668e-002	4.1741e-002	5.1204e-002	1.1333e-008
152579	2.1536e-002	4.2372e-002	5.1419e-002	1.0716e-008
152584	2.1455e-002	4.1459e-002	5.1207e-002	1.2933e-008
152585	2.1409e-002	4.1765e-002	5.13e-002	1.2359e-008
152592	2.2548e-002	3.4081e-002	5.0117e-002	1.3506e-009
152593	2.2245e-002	3.3938e-002	5.0213e-002	1.0012e-008
152598	2.3164e-002	3.4403e-002	4.9934e-002	-1.9598e-008
152599	2.2905e-002	3.4273e-002	5.0008e-002	-1.1087e-008
152600	2.2868e-002	3.3942e-002	5.0031e-002	-8.0564e-009
152607	2.2801e-002	3.3552e-002	5.0069e-002	-3.242e-009
152608	2.315e-002	3.3756e-002	4.9961e-002	-1.5684e-008
152613	2.1678e-002	3.3639e-002	5.0408e-002	2.3889e-008
152614	2.197e-002	3.3799e-002	5.0305e-002	1.7297e-008
152615	2.2237e-002	3.3596e-002	5.0232e-002	1.213e-008
152619	2.2508e-002	3.3386e-002	5.0163e-002	5.7309e-009
152620	2.2797e-002	3.3203e-002	5.0092e-002	-1.4949e-009
152621	2.2234e-002	3.3247e-002	5.0255e-002	1.3717e-008
152626	2.1065e-002	3.3347e-002	5.0635e-002	3.2392e-008
152627	2.1364e-002	3.3483e-002	5.0522e-002	2.9006e-008
152628	2.1648e-002	3.33e-002	5.0438e-002	2.5431e-008
152632	1.9802e-002	2.9328e-002	5.1698e-002	1.9581e-008
152641	2.038e-002	2.8938e-002	5.1553e-002	2.1932e-008
152642	2.0685e-002	2.8476e-002	5.155e-002	2.1311e-008
152647	1.9805e-002	2.9692e-002	5.1618e-002	2.1446e-008
152648	2.0094e-002	2.9485e-002	5.1543e-002	2.2772e-008
152653	2.2468e-002	3.2694e-002	5.0228e-002	1.0631e-008
152657	2.3344e-002	3.3099e-002	4.9949e-002	-1.7532e-008
152661	2.3066e-002	3.3003e-002	5.0031e-002	-8.0592e-009
152662	2.2774e-002	3.2838e-002	5.0126e-002	1.54e-009
152663	2.2736e-002	3.2495e-002	5.0167e-002	4.5257e-009
152664	2.3321e-002	3.2735e-002	4.9984e-002	-1.4406e-008
152669	2.3589e-002	3.252e-002	4.9934e-002	-2.0919e-008
152670	2.3311e-002	3.2424e-002	5.0016e-002	-1.1627e-008
152677	2.8157e-002	2.3547e-002	5.1511e-002	-8.6069e-010
152682	2.8168e-002	2.3276e-002	5.1632e-002	3.4593e-010
152683	2.7921e-002	2.34e-002	5.16e-002	7.9301e-010
152686	2.7627e-002	2.3519e-002	5.1577e-002	1.5136e-009
152687	2.7628e-002	2.3249e-002	5.17e-002	2.1978e-009
152691	2.7137e-002	2.355e-002	5.1624e-002	3.1874e-009
152695	2.7674e-002	2.3808e-002	5.1444e-002	8.4863e-011
152696	2.7383e-002	2.3663e-002	5.1542e-002	2.0044e-009
152697	2.7195e-002	2.3836e-002	5.149e-002	2.2697e-009
152702	2.7466e-002	2.4224e-002	5.1291e-002	-1.3806e-009
152704	2.694e-002	2.3966e-002	5.1468e-002	2.9673e-009
152705	2.7183e-002	2.4076e-002	5.1388e-002	1.3004e-009
