Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
101627	3.0784e-002	3.0169e-002	4.938e-002	1.3496e-006
101629	3.0866e-002	3.0308e-002	4.9357e-002	1.4533e-006
101632	3.078e-002	2.9493e-002	4.9508e-002	9.3585e-007
101637	3.0458e-002	2.9486e-002	4.9508e-002	9.2878e-007
101645	3.0844e-002	2.9628e-002	4.9481e-002	1.0108e-006
101646	3.0681e-002	2.962e-002	4.9482e-002	1.0029e-006
101648	3.0491e-002	2.988e-002	4.9432e-002	1.1563e-006
101649	3.0588e-002	2.975e-002	4.9456e-002	1.076e-006
101650	3.0648e-002	2.9885e-002	4.9431e-002	1.1587e-006
101652	3.0524e-002	2.9615e-002	4.9482e-002	9.9855e-007
101653	3.0365e-002	2.9615e-002	4.9483e-002	1.0001e-006
101665	3.1002e-002	2.9635e-002	4.9482e-002	1.0211e-006
101666	3.0903e-002	2.9762e-002	4.9456e-002	1.0893e-006
101668	3.0814e-002	2.9894e-002	4.943e-002	1.1666e-006
101670	3.0972e-002	2.9901e-002	4.9431e-002	1.1761e-006
101672	3.1134e-002	2.9904e-002	4.9433e-002	1.1867e-006
101674	3.1466e-002	2.9675e-002	4.9486e-002	1.0758e-006
101678	3.1288e-002	2.9914e-002	4.9435e-002	1.2031e-006
101683	3.1315e-002	2.9656e-002	4.9485e-002	1.0525e-006
101684	3.1161e-002	2.9646e-002	4.9483e-002	1.0361e-006
101685	3.1215e-002	2.978e-002	4.9458e-002	1.1156e-006
101687	3.0027e-002	3.0774e-002	4.9284e-002	1.9075e-006
101694	2.992e-002	3.1153e-002	4.9231e-002	2.3567e-006
101708	2.9822e-002	3.0831e-002	4.928e-002	1.9933e-006
101709	2.9878e-002	3.0641e-002	4.9308e-002	1.7926e-006
101711	2.9727e-002	3.1204e-002	4.9229e-002	2.4567e-006
101712	2.9778e-002	3.1015e-002	4.9254e-002	2.2099e-006
101714	2.9479e-002	3.0737e-002	4.9305e-002	1.9402e-006
101715	2.9629e-002	3.0882e-002	4.9278e-002	2.0777e-006
101716	2.9435e-002	3.0921e-002	4.9279e-002	2.1509e-006
101735	2.9572e-002	3.0403e-002	4.9356e-002	1.6068e-006
101736	2.9526e-002	3.0575e-002	4.9329e-002	1.7716e-006
101737	2.9719e-002	3.0525e-002	4.9331e-002	1.7005e-006
101751	3.0631e-002	2.881e-002	4.9653e-002	6.2451e-007
101756	3.048e-002	2.8515e-002	4.9721e-002	5.15e-007
101776	3.0812e-002	2.8798e-002	4.9656e-002	6.2565e-007
101779	3.1026e-002	2.8473e-002	4.9735e-002	5.1875e-007
101784	3.0738e-002	2.8647e-002	4.9691e-002	5.6711e-007
101785	3.0945e-002	2.8319e-002	4.9771e-002	4.6586e-007
101787	3.0838e-002	2.8482e-002	4.9731e-002	5.1301e-007
101789	3.0657e-002	2.8493e-002	4.9727e-002	5.1155e-007
101791	3.058e-002	2.835e-002	4.9761e-002	4.6333e-007
101794	3.0678e-002	2.7893e-002	4.9877e-002	3.3607e-007
101797	3.0504e-002	2.824e-002	4.9788e-002	4.2802e-007
101802	3.0754e-002	2.8091e-002	4.9826e-002	3.9143e-007
101803	3.083e-002	2.8201e-002	4.9799e-002	4.2555e-007
101804	3.0681e-002	2.8218e-002	4.9794e-002	4.2516e-007
101811	2.9888e-002	2.8248e-002	4.9794e-002	4.3041e-007
101817	2.9964e-002	2.7913e-002	4.9877e-002	3.3505e-007
101819	2.9722e-002	2.8342e-002	4.9775e-002	4.6344e-007
101820	2.9762e-002	2.82e-002	4.9809e-002	4.1827e-007
101822	2.9509e-002	2.8125e-002	4.9836e-002	4.0276e-007
101852	2.9949e-002	2.881e-002	4.9659e-002	6.2549e-007
101855	2.9871e-002	2.8513e-002	4.973e-002	5.1717e-007
101859	2.9756e-002	2.8715e-002	4.9685e-002	5.934e-007
101860	2.9438e-002	2.8607e-002	4.9721e-002	5.6465e-007
101861	2.9603e-002	2.8663e-002	4.9702e-002	5.7878e-007
101863	2.9741e-002	2.8584e-002	4.9716e-002	5.4544e-007
101864	2.9718e-002	2.8461e-002	4.9746e-002	5.027e-007
101869	2.8839e-002	2.8477e-002	4.9783e-002	5.4646e-007
101873	2.9136e-002	2.8622e-002	4.9732e-002	5.8425e-007
101879	2.8998e-002	2.8391e-002	4.9794e-002	5.0795e-007
101881	2.9356e-002	2.8177e-002	4.9829e-002	4.2322e-007
101882	2.915e-002	2.8309e-002	4.9806e-002	4.7326e-007
101885	2.9138e-002	2.8479e-002	4.9765e-002	5.3184e-007
101886	2.9288e-002	2.854e-002	4.9744e-002	5.4661e-007
101888	2.9443e-002	2.8346e-002	4.9784e-002	4.7334e-007
101889	2.9592e-002	2.8413e-002	4.9762e-002	4.9031e-007
101890	2.9439e-002	2.8465e-002	4.9755e-002	5.1346e-007
101893	2.9917e-002	2.9126e-002	4.959e-002	7.62e-007
101897	2.975e-002	2.941e-002	4.9534e-002	9.0968e-007
101904	3.0082e-002	2.911e-002	4.959e-002	7.4991e-007
101905	2.9993e-002	2.9254e-002	4.9561e-002	8.1935e-007
101907	3.0075e-002	2.9374e-002	4.9535e-002	8.7735e-007
101908	3.0229e-002	2.9362e-002	4.9535e-002	8.6753e-007
101910	2.991e-002	2.939e-002	4.9535e-002	8.9091e-007
101913	3.0106e-002	2.8826e-002	4.9652e-002	6.292e-007
101917	3.0305e-002	2.852e-002	4.9721e-002	5.156e-007
101922	3.053e-002	2.8959e-002	4.9619e-002	6.8281e-007
101923	3.0456e-002	2.881e-002	4.9653e-002	6.2233e-007
101925	3.0382e-002	2.8663e-002	4.9687e-002	5.6651e-007
101927	3.0281e-002	2.8816e-002	4.9652e-002	6.2333e-007
101929	3.018e-002	2.897e-002	4.9619e-002	6.8716e-007
101932	3.0597e-002	2.9093e-002	4.959e-002	7.4073e-007
101933	3.0422e-002	2.9093e-002	4.959e-002	7.3902e-007
101935	3.0395e-002	2.9356e-002	4.9535e-002	8.6254e-007
101937	3.0324e-002	2.9231e-002	4.9561e-002	8.0202e-007
101938	3.0256e-002	2.91e-002	4.959e-002	7.428e-007
101940	3.0652e-002	2.9222e-002	4.9562e-002	7.9973e-007
101941	3.0553e-002	2.9355e-002	4.9535e-002	8.6231e-007
101942	3.0716e-002	2.9353e-002	4.9536e-002	8.6388e-007
101944	2.7918e-002	2.8665e-002	4.9811e-002	6.7083e-007
101950	2.7652e-002	2.8441e-002	4.9891e-002	6.0011e-007
101961	2.7914e-002	2.848e-002	4.9855e-002	6.0029e-007
101962	2.8049e-002	2.8569e-002	4.9821e-002	6.2599e-007
101964	2.809e-002	2.8175e-002	4.9914e-002	4.865e-007
101965	2.8527e-002	2.8493e-002	4.98e-002	5.6984e-007
101969	2.8207e-002	2.8674e-002	4.9783e-002	6.5788e-007
101979	2.8203e-002	2.8489e-002	4.9827e-002	5.8755e-007
101980	2.8364e-002	2.8441e-002	4.9825e-002	5.6026e-007
101981	2.8205e-002	2.8336e-002	4.9864e-002	5.3285e-007
101987	2.7628e-002	2.8993e-002	4.9765e-002	8.255e-007
101993	2.7913e-002	2.884e-002	4.9771e-002	7.436e-007
101999	2.7667e-002	2.8831e-002	4.9798e-002	7.5198e-007
102001	2.7522e-002	2.8898e-002	4.9798e-002	7.8731e-007
102002	2.7778e-002	2.8751e-002	4.9804e-002	7.1303e-007
102003	2.7672e-002	2.8656e-002	4.9837e-002	6.8011e-007
102004	2.7541e-002	2.8521e-002	4.9883e-002	6.3476e-007
102018	2.6901e-002	2.9166e-002	4.9814e-002	9.2512e-007
102021	2.6888e-002	2.8823e-002	4.9892e-002	7.7648e-007
102022	2.7336e-002	2.9115e-002	4.9771e-002	8.9267e-007
102027	2.7051e-002	2.9229e-002	4.9781e-002	9.533e-007
102035	2.722e-002	2.8994e-002	4.9811e-002	8.4047e-007
102036	2.7367e-002	2.8939e-002	4.9806e-002	8.1136e-007
102037	2.7039e-002	2.9107e-002	4.9809e-002	8.9594e-007
102038	2.707e-002	2.8931e-002	4.9844e-002	8.1694e-007
102039	2.7069e-002	2.871e-002	4.9894e-002	7.2641e-007
102040	2.7406e-002	2.8777e-002	4.9838e-002	7.4078e-007
102046	2.6584e-002	2.9625e-002	4.9763e-002	1.1495e-006
102049	2.6819e-002	2.939e-002	4.9778e-002	1.0334e-006
102054	2.698e-002	2.9636e-002	4.9707e-002	1.1666e-006
102055	2.7224e-002	2.9677e-002	4.9668e-002	1.1936e-006
102057	2.6801e-002	2.9629e-002	4.9732e-002	1.1586e-006
102058	2.6998e-002	2.9398e-002	4.9753e-002	1.0382e-006
102059	2.6905e-002	2.9499e-002	4.9744e-002	1.0907e-006
102063	2.7249e-002	2.9474e-002	4.9706e-002	1.0773e-006
102064	2.7136e-002	2.9338e-002	4.9748e-002	1.0065e-006
102065	2.7301e-002	2.9306e-002	4.9734e-002	9.88e-007
102067	2.8488e-002	2.9125e-002	4.9659e-002	8.4166e-007
102073	2.8197e-002	2.887e-002	4.9739e-002	7.4066e-007
102081	2.8503e-002	2.8883e-002	4.9711e-002	7.28e-007
102082	2.8649e-002	2.9023e-002	4.967e-002	7.8212e-007
102084	2.8351e-002	2.8789e-002	4.9744e-002	6.9672e-007
102085	2.8678e-002	2.8587e-002	4.9767e-002	5.9619e-007
102086	2.8513e-002	2.8688e-002	4.9755e-002	6.4557e-007
102090	2.8817e-002	2.8837e-002	4.97e-002	6.8885e-007
102091	2.8825e-002	2.8671e-002	4.9738e-002	6.2053e-007
102092	2.8978e-002	2.8727e-002	4.9716e-002	6.3369e-007
102107	2.8469e-002	2.9321e-002	4.9619e-002	9.4386e-007
102110	2.8143e-002	2.9449e-002	4.9619e-002	1.0344e-006
102115	2.8575e-002	2.9423e-002	4.959e-002	9.9302e-007
102116	2.841e-002	2.9482e-002	4.9591e-002	1.0384e-006
102118	2.8251e-002	2.9543e-002	4.9591e-002	1.0838e-006
102120	2.8356e-002	2.9642e-002	4.9563e-002	1.1384e-006
102122	2.8467e-002	2.9737e-002	4.9536e-002	1.1921e-006
102124	2.8736e-002	2.9369e-002	4.959e-002	9.5273e-007
102128	2.8927e-002	2.9577e-002	4.9537e-002	1.0581e-006
102133	2.8676e-002	2.9528e-002	4.9562e-002	1.0473e-006
102134	2.8619e-002	2.9681e-002	4.9536e-002	1.1463e-006
102135	2.878e-002	2.9628e-002	4.9536e-002	1.1007e-006
102137	3.6027e-002	3.265e-002	4.9591e-002	3.5367e-006
102144	3.5711e-002	3.2581e-002	4.9536e-002	3.6405e-006
102153	3.5954e-002	3.2491e-002	4.9591e-002	3.4497e-006
102154	3.6116e-002	3.2533e-002	4.9619e-002	3.4045e-006
102156	3.579e-002	3.245e-002	4.9563e-002	3.4937e-006
102157	3.5961e-002	3.2219e-002	4.9619e-002	3.2341e-006
102158	3.5877e-002	3.2334e-002	4.9591e-002	3.3602e-006
102163	3.6335e-002	3.2702e-002	4.9649e-002	3.4157e-006
102165	3.663e-002	3.2705e-002	4.9712e-002	3.2665e-006
102170	3.627e-002	3.2571e-002	4.9647e-002	3.3577e-006
102171	3.6418e-002	3.258e-002	4.9677e-002	3.292e-006
102173	3.6497e-002	3.2438e-002	4.9707e-002	3.1607e-006
102174	3.6435e-002	3.2335e-002	4.9704e-002	3.1206e-006
102176	3.6561e-002	3.2569e-002	4.9709e-002	3.2156e-006
102179	3.6197e-002	3.2412e-002	4.9647e-002	3.2783e-006
102180	3.6154e-002	3.226e-002	4.9653e-002	3.1868e-006
102181	3.631e-002	3.2297e-002	4.9681e-002	3.1479e-006
102184	3.5951e-002	3.3569e-002	4.951e-002	4.2515e-006
102189	3.5853e-002	3.3269e-002	4.951e-002	4.1103e-006
102198	3.5842e-002	3.3674e-002	4.9484e-002	4.4089e-006
102199	3.5795e-002	3.3521e-002	4.9483e-002	4.3397e-006
102201	3.5498e-002	3.3423e-002	4.9435e-002	4.4992e-006
102202	3.5646e-002	3.3475e-002	4.9458e-002	4.4231e-006
102203	3.5538e-002	3.3574e-002	4.9433e-002	4.5899e-006
102207	3.5754e-002	3.3369e-002	4.9485e-002	4.258e-006
102208	3.5705e-002	3.3223e-002	4.9485e-002	4.1792e-006
102214	3.5221e-002	3.2896e-002	4.9423e-002	4.2038e-006
102216	3.5195e-002	3.3034e-002	4.9408e-002	4.3606e-006
102217	3.5118e-002	3.2944e-002	4.9402e-002	4.3185e-006
102219	3.5045e-002	3.2685e-002	4.9412e-002	4.0839e-006
102220	3.5006e-002	3.2846e-002	4.9392e-002	4.2821e-006
102224	3.498e-002	3.2983e-002	4.9377e-002	4.4522e-006
102226	3.495e-002	3.3154e-002	4.936e-002	4.6631e-006
102228	3.5482e-002	3.2673e-002	4.9487e-002	3.8398e-006
102229	3.5332e-002	3.2666e-002	4.9461e-002	3.9118e-006
102231	3.5199e-002	3.2673e-002	4.9438e-002	3.9893e-006
102233	3.5277e-002	3.2799e-002	4.944e-002	4.073e-006
102234	3.5354e-002	3.2889e-002	4.9446e-002	4.1157e-006
102237	3.5748e-002	3.2978e-002	4.951e-002	3.9516e-006
102239	3.5623e-002	3.2694e-002	4.951e-002	3.783e-006
102244	3.566e-002	3.3079e-002	4.9486e-002	4.092e-006
102245	3.5604e-002	3.2935e-002	4.9487e-002	4.0042e-006
102247	3.555e-002	3.2813e-002	4.9487e-002	3.9281e-006
102249	3.5463e-002	3.2915e-002	4.9463e-002	4.073e-006
102251	3.5407e-002	3.3011e-002	4.9446e-002	4.1977e-006
102253	3.5561e-002	3.318e-002	4.9461e-002	4.2449e-006
102255	3.5362e-002	3.3371e-002	4.9414e-002	4.5617e-006
102256	3.547e-002	3.3272e-002	4.9439e-002	4.3898e-006
102259	3.5425e-002	3.3128e-002	4.9441e-002	4.2935e-006
102260	3.5316e-002	3.3103e-002	4.9424e-002	4.3453e-006
102269	3.5247e-002	3.3449e-002	4.939e-002	4.7287e-006
102272	3.4956e-002	3.3301e-002	4.9351e-002	4.8236e-006
102282	3.5218e-002	3.3298e-002	4.9394e-002	4.6071e-006
102283	3.5213e-002	3.3151e-002	4.9403e-002	4.4661e-006
102284	3.5098e-002	3.3229e-002	4.9379e-002	4.6315e-006
102291	3.6315e-002	3.345e-002	4.959e-002	3.9088e-006
102294	3.6103e-002	3.3635e-002	4.9537e-002	4.1764e-006
102299	3.6435e-002	3.3954e-002	4.959e-002	4.0885e-006
102300	3.64e-002	3.3783e-002	4.959e-002	4.032e-006
102302	3.6246e-002	3.3711e-002	4.9562e-002	4.11e-006
102303	3.6142e-002	3.3798e-002	4.9537e-002	4.2411e-006
102305	3.636e-002	3.3619e-002	4.959e-002	3.9746e-006
102308	3.6468e-002	3.4114e-002	4.9591e-002	4.1327e-006
102312	3.6235e-002	3.4273e-002	4.9537e-002	4.3949e-006
102316	3.6319e-002	3.4034e-002	4.9563e-002	4.2184e-006
102317	3.6088e-002	3.4205e-002	4.951e-002	4.4959e-006
102318	3.6205e-002	3.4125e-002	4.9536e-002	4.3571e-006
102320	3.6172e-002	3.3965e-002	4.9535e-002	4.3068e-006
102321	3.6028e-002	3.3889e-002	4.951e-002	4.3867e-006
102325	3.5943e-002	3.4156e-002	4.9483e-002	4.6054e-006
102326	3.5795e-002	3.4099e-002	4.9457e-002	4.7143e-006
102327	3.591e-002	3.4e-002	4.9482e-002	4.5527e-006
102331	3.7319e-002	3.3697e-002	4.9804e-002	3.3613e-006
102337	3.7131e-002	3.343e-002	4.9774e-002	3.3693e-006
102343	3.6793e-002	3.3982e-002	4.9668e-002	3.8282e-006
102345	3.6927e-002	3.3785e-002	4.9707e-002	3.6537e-006
102347	3.7035e-002	3.3606e-002	4.9741e-002	3.5064e-006
102349	3.711e-002	3.375e-002	4.9751e-002	3.5159e-006
102350	3.7211e-002	3.3876e-002	4.977e-002	3.4967e-006
102352	3.6652e-002	3.4556e-002	4.9619e-002	4.1308e-006
102356	3.6611e-002	3.4208e-002	4.9619e-002	4.0535e-006
102361	3.6769e-002	3.4477e-002	4.9647e-002	4.0136e-006
102362	3.7038e-002	3.433e-002	4.9712e-002	3.7652e-006
102364	3.6915e-002	3.4407e-002	4.9682e-002	3.8794e-006
102366	3.678e-002	3.4312e-002	4.9653e-002	3.956e-006
102368	3.6755e-002	3.4138e-002	4.9653e-002	3.9161e-006
102371	3.7215e-002	3.4269e-002	4.9756e-002	3.6187e-006
102378	3.7351e-002	3.3971e-002	4.98e-002	3.4359e-006
102387	3.6964e-002	3.4086e-002	4.9703e-002	3.7419e-006
102388	3.7104e-002	3.4181e-002	4.9732e-002	3.6723e-006
102389	3.7142e-002	3.4024e-002	4.9747e-002	3.5948e-006
102393	3.7483e-002	3.5053e-002	4.981e-002	3.5663e-006
102397	3.7869e-002	3.5086e-002	4.991e-002	3.2986e-006
102399	3.7384e-002	3.4903e-002	4.9786e-002	3.6228e-006
102400	3.7579e-002	3.49e-002	4.9835e-002	3.4818e-006
102402	3.7651e-002	3.4639e-002	4.9857e-002	3.3955e-006
102403	3.7282e-002	3.4424e-002	4.9768e-002	3.6106e-006
102406	3.7619e-002	3.4478e-002	4.9851e-002	3.3879e-006
102407	3.7339e-002	3.4718e-002	4.9777e-002	3.6296e-006
102408	3.7306e-002	3.4557e-002	4.9771e-002	3.6232e-006
102409	3.7448e-002	3.4589e-002	4.9806e-002	3.5278e-006
102413	3.7298e-002	3.339e-002	4.9816e-002	3.2519e-006
102415	3.721e-002	3.325e-002	4.9804e-002	3.2414e-006
102416	3.7407e-002	3.3547e-002	4.9834e-002	3.2504e-006
102417	3.7486e-002	3.3367e-002	4.9865e-002	3.1328e-006
102418	3.7573e-002	3.3217e-002	4.9897e-002	3.0238e-006
102419	3.7269e-002	3.3095e-002	4.9829e-002	3.1372e-006
102422	3.2596e-002	3.1802e-002	4.9215e-002	3.3221e-006
102431	3.2758e-002	3.2087e-002	4.9196e-002	3.8203e-006
102451	3.2689e-002	3.1664e-002	4.9239e-002	3.1257e-006
102456	3.3036e-002	3.1693e-002	4.9264e-002	3.2119e-006
102467	3.2773e-002	3.1812e-002	4.9228e-002	3.3617e-006
102468	3.3114e-002	3.1835e-002	4.9254e-002	3.4256e-006
102469	3.2943e-002	3.1815e-002	4.9241e-002	3.384e-006
102471	3.2851e-002	3.1953e-002	4.9218e-002	3.5971e-006
102472	3.2928e-002	3.209e-002	4.9209e-002	3.8348e-006
102485	3.3784e-002	3.201e-002	4.9303e-002	3.6592e-006
102486	3.3611e-002	3.1963e-002	4.9289e-002	3.6089e-006
102487	3.3724e-002	3.1846e-002	4.9315e-002	3.4368e-006
102490	3.3365e-002	3.215e-002	4.9243e-002	3.9236e-006
102491	3.3491e-002	3.2066e-002	4.9265e-002	3.7755e-006
102492	3.3544e-002	3.2212e-002	4.9255e-002	4.0016e-006
102495	3.3379e-002	3.1755e-002	4.9289e-002	3.3203e-006
102496	3.3432e-002	3.1901e-002	4.9277e-002	3.5294e-006
102497	3.326e-002	3.1859e-002	4.9265e-002	3.4655e-006
102506	3.2981e-002	3.2236e-002	4.9199e-002	4.1004e-006
102510	3.3272e-002	3.2273e-002	4.9222e-002	4.1451e-006
102519	3.3074e-002	3.2103e-002	4.9221e-002	3.8588e-006
102520	3.3167e-002	3.1981e-002	4.9242e-002	3.6554e-006
102521	3.3219e-002	3.2127e-002	4.9232e-002	3.8944e-006
102536	3.2334e-002	3.1653e-002	4.9215e-002	3.0521e-006
102542	3.1972e-002	3.1671e-002	4.9192e-002	3.0133e-006
102549	3.2423e-002	3.1804e-002	4.9203e-002	3.2977e-006
102550	3.2244e-002	3.1804e-002	4.9192e-002	3.2675e-006
102552	3.2159e-002	3.1966e-002	4.9168e-002	3.5267e-006
102553	3.2255e-002	3.2111e-002	4.9158e-002	3.8084e-006
102555	3.207e-002	3.1815e-002	4.918e-002	3.2542e-006
102559	3.2347e-002	3.2253e-002	4.9149e-002	4.1063e-006
102562	3.2675e-002	3.2231e-002	4.9174e-002	4.0888e-006
102567	3.2507e-002	3.1952e-002	4.9192e-002	3.558e-006
102568	3.2598e-002	3.2094e-002	4.9183e-002	3.8205e-006
102569	3.2424e-002	3.2097e-002	4.917e-002	3.8061e-006
102574	3.3572e-002	3.1352e-002	4.936e-002	2.8122e-006
102575	3.3371e-002	3.1331e-002	4.9342e-002	2.7728e-006
102576	3.3506e-002	3.12e-002	4.9373e-002	2.6352e-006
102580	3.3139e-002	3.1563e-002	4.9289e-002	3.0404e-006
102581	3.3255e-002	3.1449e-002	4.9315e-002	2.9039e-006
102582	3.3322e-002	3.1598e-002	4.9302e-002	3.1024e-006
102584	3.3121e-002	3.1147e-002	4.9343e-002	2.5305e-006
102585	3.3188e-002	3.1296e-002	4.9329e-002	2.7108e-006
102586	3.3005e-002	3.1264e-002	4.9316e-002	2.6479e-006
102596	3.2825e-002	3.1243e-002	4.9304e-002	2.5952e-006
102598	3.2892e-002	3.1393e-002	4.9289e-002	2.7875e-006
102600	3.2969e-002	3.1544e-002	4.9276e-002	2.9962e-006
102602	3.2789e-002	3.1523e-002	4.9264e-002	2.9433e-006
102603	3.2612e-002	3.1513e-002	4.9252e-002	2.9011e-006
102615	3.471e-002	3.3883e-002	4.9283e-002	5.7158e-006
102619	3.435e-002	3.3733e-002	4.9238e-002	5.9765e-006
102628	3.4576e-002	3.4006e-002	4.9258e-002	6.0234e-006
102629	3.4224e-002	3.3874e-002	4.9215e-002	6.3466e-006
102631	3.4405e-002	3.3949e-002	4.9236e-002	6.1921e-006
102633	3.445e-002	3.4146e-002	4.9235e-002	6.363e-006
102635	3.4315e-002	3.4274e-002	4.9213e-002	6.7226e-006
102637	3.4194e-002	3.4412e-002	4.9193e-002	7.0984e-006
102638	3.4158e-002	3.4228e-002	4.9194e-002	6.943e-006
102640	3.4117e-002	3.406e-002	4.9194e-002	6.7847e-006
102642	3.3995e-002	3.4199e-002	4.9174e-002	7.2012e-006
102644	3.3924e-002	3.4332e-002	4.9162e-002	7.5386e-006
102653	3.2982e-002	3.3734e-002	4.9087e-002	8.0764e-006
102654	3.3034e-002	3.3569e-002	4.91e-002	7.4445e-006
102655	3.314e-002	3.3701e-002	4.9103e-002	7.6984e-006
102657	3.4017e-002	3.3513e-002	4.9207e-002	6.0376e-006
102662	3.3716e-002	3.3229e-002	4.9189e-002	5.8126e-006
102671	3.4213e-002	3.2954e-002	4.9269e-002	4.9338e-006
102672	3.4032e-002	3.3055e-002	4.9238e-002	5.2283e-006
102673	3.4053e-002	3.2826e-002	4.9258e-002	4.8318e-006
102676	3.4028e-002	3.3275e-002	4.9222e-002	5.6096e-006
102677	3.4181e-002	3.342e-002	4.9233e-002	5.7017e-006
102679	3.3721e-002	3.3009e-002	4.9205e-002	5.3696e-006
102680	3.3868e-002	3.3148e-002	4.9212e-002	5.5219e-006
102692	3.4659e-002	3.3316e-002	4.9305e-002	5.0939e-006
102693	3.4515e-002	3.3191e-002	4.9293e-002	5.0516e-006
102695	3.4351e-002	3.3294e-002	4.9263e-002	5.3408e-006
102696	3.4339e-002	3.3532e-002	4.9247e-002	5.703e-006
102698	3.4357e-002	3.3079e-002	4.9279e-002	5.0199e-006
102702	3.486e-002	3.3772e-002	4.931e-002	5.4224e-006
102705	3.4821e-002	3.3406e-002	4.9324e-002	5.058e-006
102710	3.4682e-002	3.3697e-002	4.9287e-002	5.5377e-006
102711	3.4521e-002	3.3607e-002	4.9268e-002	5.6049e-006
102712	3.4671e-002	3.3496e-002	4.9296e-002	5.3079e-006
102715	3.4138e-002	3.2495e-002	4.9298e-002	4.2764e-006
102718	3.397e-002	3.2079e-002	4.9318e-002	3.7268e-006
102724	3.4016e-002	3.2615e-002	4.9271e-002	4.5123e-006
102725	3.392e-002	3.2385e-002	4.9281e-002	4.1883e-006
102727	3.3608e-002	3.2401e-002	4.9244e-002	4.3046e-006
102729	3.3734e-002	3.2317e-002	4.9266e-002	4.1324e-006
102730	3.3856e-002	3.2196e-002	4.9292e-002	3.9181e-006
102732	3.3835e-002	3.2717e-002	4.9241e-002	4.7653e-006
102734	3.3559e-002	3.2894e-002	4.9196e-002	5.2463e-006
102735	3.3711e-002	3.2813e-002	4.9219e-002	5.0024e-006
102738	3.3674e-002	3.2602e-002	4.9232e-002	4.6345e-006
102739	3.3484e-002	3.2497e-002	4.9221e-002	4.5082e-006
102741	3.3174e-002	3.2638e-002	4.9178e-002	4.8794e-006
102744	3.3335e-002	3.2424e-002	4.9213e-002	4.4103e-006
102749	3.3275e-002	3.2713e-002	4.9181e-002	5.0047e-006
102750	3.3424e-002	3.2786e-002	4.919e-002	5.0952e-006
102751	3.34e-002	3.2625e-002	4.9201e-002	4.7786e-006
102753	3.0758e-002	3.2921e-002	4.9033e-002	5.994e-006
102756	3.0825e-002	3.2635e-002	4.9057e-002	5.0054e-006
102762	3.1149e-002	3.302e-002	4.9032e-002	6.2308e-006
102763	3.1038e-002	3.2887e-002	4.9039e-002	5.7556e-006
102765	3.0857e-002	3.3051e-002	4.9025e-002	6.4569e-006
102767	3.0888e-002	3.2908e-002	4.9036e-002	5.8791e-006
102768	3.0939e-002	3.2758e-002	4.9048e-002	5.3468e-006
102770	3.0771e-002	3.3465e-002	4.8997e-002	8.6911e-006
102771	3.0934e-002	3.3467e-002	4.8999e-002	8.5523e-006
102773	3.0617e-002	3.343e-002	4.8998e-002	8.6394e-006
102774	3.079e-002	3.3202e-002	4.9014e-002	7.1831e-006
102775	3.07e-002	3.3305e-002	4.9006e-002	7.793e-006
102780	3.1082e-002	3.345e-002	4.9002e-002	8.3735e-006
102783	3.1231e-002	3.3154e-002	4.9024e-002	6.7794e-006
102787	3.1002e-002	3.3323e-002	4.9008e-002	7.6793e-006
102788	3.092e-002	3.3189e-002	4.9016e-002	7.037e-006
102789	3.1068e-002	3.3172e-002	4.9019e-002	6.893e-006
102791	3.2213e-002	3.3289e-002	4.9056e-002	7.2129e-006
102795	3.2006e-002	3.3037e-002	4.9062e-002	6.2649e-006
102800	3.2274e-002	3.3134e-002	4.907e-002	6.5756e-006
102801	3.2378e-002	3.326e-002	4.9068e-002	7.0031e-006
102803	3.2171e-002	3.3008e-002	4.9073e-002	6.1387e-006
102804	3.2501e-002	3.2949e-002	4.9098e-002	5.8762e-006
102805	3.2336e-002	3.2979e-002	4.9085e-002	6.0119e-006
102810	3.2874e-002	3.3153e-002	4.9112e-002	6.3234e-006
102813	3.267e-002	3.2909e-002	4.9113e-002	5.7064e-006
102818	3.2548e-002	3.3227e-002	4.9082e-002	6.7829e-006
102819	3.2608e-002	3.3065e-002	4.9097e-002	6.2036e-006
102820	3.2717e-002	3.3187e-002	4.9097e-002	6.5356e-006
102824	2.8028e-002	3.2028e-002	4.9227e-002	3.8287e-006
102830	2.8325e-002	3.1829e-002	4.9225e-002	3.5566e-006
102836	2.7899e-002	3.162e-002	4.9287e-002	3.1188e-006
102837	2.8049e-002	3.1514e-002	4.9286e-002	2.9944e-006
102838	2.804e-002	3.1682e-002	4.9266e-002	3.2488e-006
102841	2.7885e-002	3.1959e-002	4.9248e-002	3.6526e-006
102842	2.8033e-002	3.1858e-002	4.9246e-002	3.5316e-006
102845	2.8183e-002	3.1751e-002	4.9245e-002	3.3922e-006
102847	2.8332e-002	3.1654e-002	4.9245e-002	3.2565e-006
102849	2.8019e-002	3.1002e-002	4.9359e-002	2.3253e-006
102850	2.8051e-002	3.1336e-002	4.9309e-002	2.7451e-006
102852	2.8038e-002	3.1166e-002	4.9334e-002	2.5251e-006
102854	2.8175e-002	3.1056e-002	4.9337e-002	2.3988e-006
102856	2.8364e-002	3.1088e-002	4.9318e-002	2.4418e-006
102858	2.8192e-002	3.1398e-002	4.9289e-002	2.8484e-006
102859	2.8347e-002	3.128e-002	4.9292e-002	2.6954e-006
102860	2.8344e-002	3.1457e-002	4.9269e-002	2.9491e-006
